,Flight_ID,Source_Airport,Dest_Airport,Dep_Time,Arr_Time,Dep_Date,Arr_Date
16419,29831,30,28,1,15,17,17
16679,30091,30,11,1,22,17,17
16911,30323,1,26,2,15,17,17
16977,30389,2,28,2,4,17,17
16052,29464,3,26,2,20,17,17
16402,29814,3,28,2,1,17,18
16680,30092,3,27,2,24,17,17
16743,30155,3,21,2,24,17,17
16077,29489,4,7,2,4,17,17
16652,30064,4,30,2,23,17,17
16865,30277,4,23,2,3,17,17
16941,30353,4,29,2,10,17,17
16287,29699,6,4,2,10,17,17
16823,30235,6,18,2,6,17,17
16593,30005,7,9,2,5,17,17
16150,29562,9,8,2,13,17,17
16312,29724,10,27,2,16,17,17
16585,29997,10,12,2,3,17,17
16698,30110,11,1,2,16,17,17
16947,30359,11,13,2,12,17,17
16605,30017,12,22,2,6,17,17
16956,30368,12,6,2,20,17,17
15986,29398,14,10,2,9,17,17
16597,30009,14,15,2,11,17,17
16630,30042,15,8,2,9,17,17
16002,29414,17,22,2,21,17,17
16333,29745,17,2,2,3,17,17
16375,29787,17,3,2,13,17,17
16730,30142,18,30,2,4,17,17
16542,29954,19,20,2,6,17,17
16640,30052,19,3,2,21,17,17
16347,29759,20,12,2,1,17,18
16621,30033,20,28,2,22,17,17
16666,30078,21,12,2,20,17,17
16378,29790,22,27,2,15,17,17
16591,30003,22,19,2,12,17,17
16087,29499,23,13,2,5,17,17
16191,29603,23,21,2,7,17,17
16514,29926,23,6,2,21,17,17
16761,30173,24,27,2,19,17,17
16089,29501,25,14,2,3,17,17
16410,29822,25,4,2,16,17,17
16958,30370,25,19,2,3,17,17
16043,29455,26,3,2,13,17,17
16403,29815,26,14,2,13,17,17
16905,30317,27,9,2,1,17,18
16709,30121,28,6,2,8,17,17
16884,30296,28,26,2,24,17,17
16130,29542,29,11,2,5,17,17
16627,30039,29,24,2,15,17,17
16088,29500,30,29,2,9,17,17
16256,29668,30,17,2,9,17,17
16170,29582,2,30,3,8,17,17
16412,29824,2,13,3,17,17,17
16389,29801,3,10,3,11,17,17
16962,30374,4,6,3,10,17,17
16657,30069,5,13,3,1,17,18
16068,29480,7,18,3,8,17,17
16268,29680,9,17,3,19,17,17
16406,29818,10,13,3,23,17,17
16946,30358,10,1,3,15,17,17
16117,29529,13,25,3,5,17,17
16502,29914,14,29,3,21,17,17
16656,30068,14,26,3,24,17,17
16616,30028,15,9,3,21,17,17
16901,30313,15,23,3,9,17,17
16336,29748,16,21,3,6,17,17
16559,29971,16,26,3,19,17,17
16269,29681,17,2,3,10,17,17
16653,30065,17,7,3,17,17,17
16900,30312,18,2,3,23,17,17
16668,30080,20,8,3,6,17,17
16284,29696,21,20,3,18,17,17
16300,29712,21,4,3,23,17,17
16500,29912,21,10,3,12,17,17
16974,30386,21,25,3,20,17,17
16912,30324,22,26,3,2,17,18
16038,29450,23,15,3,7,17,17
16156,29568,23,22,3,7,17,17
16342,29754,26,7,3,24,17,17
16651,30063,26,20,3,6,17,17
16690,30102,26,14,3,19,17,17
16212,29624,27,24,3,21,17,17
16019,29431,28,4,3,12,17,17
16681,30093,28,13,3,13,17,17
16290,29702,29,28,3,5,17,17
16293,29705,29,11,3,23,17,17
16328,29740,29,22,3,12,17,17
16394,29806,1,4,4,6,17,17
16484,29896,1,25,4,24,17,17
16694,30106,1,14,4,24,17,17
16931,30343,3,19,4,10,17,17
16961,30373,3,28,4,15,17,17
16062,29474,4,22,4,7,17,17
16510,29922,5,13,4,3,17,18
16706,30118,6,29,4,20,17,17
16832,30244,6,3,4,12,17,17
16773,30185,7,12,4,10,17,17
16610,30022,9,18,4,12,17,17
16816,30228,9,11,4,7,17,17
16860,30272,9,22,4,3,17,18
16919,30331,9,8,4,19,17,17
15985,29397,10,25,4,18,17,17
16482,29894,10,27,4,14,17,17
16804,30216,11,22,4,17,17,17
16765,30177,15,23,4,17,17,17
16250,29662,17,10,4,8,17,17
16376,29788,18,15,4,18,17,17
16547,29959,18,11,4,18,17,17
16854,30266,18,3,4,5,17,17
16072,29484,19,4,4,10,17,17
16463,29875,19,10,4,15,17,17
16693,30105,19,21,4,5,17,17
16044,29456,20,18,4,16,17,17
16286,29698,21,16,4,22,17,17
16617,30029,21,19,4,6,17,17
16051,29463,22,4,4,1,17,18
16686,30098,25,27,4,14,17,17
16695,30107,26,10,4,3,17,18
16327,29739,27,28,4,3,17,18
16638,30050,27,6,4,7,17,17
16943,30355,27,13,4,1,17,18
16595,30007,28,29,4,7,17,17
16091,29503,2,10,5,8,17,17
16433,29845,2,29,5,4,17,18
16821,30233,2,5,5,7,17,17
16828,30240,3,11,5,6,17,17
16835,30247,3,15,5,6,17,17
16969,30381,3,1,5,9,17,17
16119,29531,5,28,5,12,17,17
16756,30168,5,11,5,22,17,17
16897,30309,5,13,5,18,17,17
16007,29419,6,28,5,4,17,18
16524,29936,6,26,5,24,17,17
16659,30071,6,9,5,15,17,17
16976,30388,6,11,5,23,17,17
16768,30180,7,6,5,15,17,17
16639,30051,8,20,5,16,17,17
16889,30301,9,4,5,13,17,17
16808,30220,10,3,5,17,17,17
16252,29664,11,7,5,13,17,17
16600,30012,11,14,5,24,17,17
16972,30384,11,7,5,12,17,17
16169,29581,12,11,5,21,17,17
16320,29732,12,5,5,13,17,17
16628,30040,12,19,5,4,17,18
16003,29415,13,17,5,24,17,17
16114,29526,13,18,5,10,17,17
16525,29937,13,10,5,11,17,17
16447,29859,14,11,5,6,17,17
16459,29871,14,27,5,21,17,17
16700,30112,14,29,5,11,17,17
16753,30165,17,29,5,14,17,17
16392,29804,18,7,5,4,17,18
16682,30094,18,15,5,9,17,17
16144,29556,19,30,5,10,17,17
16098,29510,21,7,5,13,17,17
16810,30222,21,3,5,14,17,17
16184,29596,25,1,5,8,17,17
16006,29418,26,30,5,21,17,17
16719,30131,26,16,5,17,17,17
16800,30212,26,24,5,7,17,17
16416,29828,27,14,5,17,17,17
16741,30153,27,26,5,19,17,17
16255,29667,28,23,5,21,17,17
16648,30060,28,25,5,12,17,17
16766,30178,28,2,5,19,17,17
16105,29517,29,16,5,9,17,17
16562,29974,29,5,5,15,17,17
16254,29666,1,13,6,24,17,17
16492,29904,2,8,6,16,17,17
16318,29730,4,30,6,24,17,17
16325,29737,4,22,6,13,17,17
16914,30326,6,20,6,20,17,17
16071,29483,7,1,6,1,17,18
16139,29551,7,2,6,21,17,17
16243,29655,7,6,6,4,17,18
16022,29434,10,21,6,17,17,17
16721,30133,10,12,6,18,17,17
16190,29602,11,9,6,23,17,17
16574,29986,11,17,6,23,17,17
16740,30152,11,29,6,16,17,17
15987,29399,13,30,6,5,17,18
16121,29533,13,21,6,7,17,17
16302,29714,13,12,6,13,17,17
16841,30253,15,16,6,5,17,18
16734,30146,16,8,6,8,17,17
16830,30242,16,3,6,4,17,18
16954,30366,16,26,6,11,17,17
16313,29725,19,30,6,17,17,17
16620,30032,20,15,6,15,17,17
16018,29430,21,14,6,20,17,17
16531,29943,21,25,6,19,17,17
16794,30206,21,5,6,18,17,17
16827,30239,21,20,6,3,17,18
16470,29882,22,10,6,2,17,18
16523,29935,23,14,6,21,17,17
16229,29641,24,12,6,19,17,17
16567,29979,25,2,6,16,17,17
16891,30303,25,18,6,18,17,17
16147,29559,26,11,6,16,17,17
16357,29769,26,4,6,24,17,17
16549,29961,26,27,6,9,17,17
16161,29573,28,27,6,9,17,17
16449,29861,29,16,6,5,17,18
16329,29741,30,23,6,19,17,17
16881,30293,2,18,7,18,17,17
16298,29710,4,3,7,5,17,18
16014,29426,5,21,7,21,17,17
16238,29650,5,20,7,6,17,18
16717,30129,7,19,7,23,17,17
16199,29611,8,17,7,14,17,17
16400,29812,8,13,7,9,17,17
16726,30138,8,7,7,9,17,17
16551,29963,9,13,7,4,17,18
16839,30251,9,10,7,4,17,18
16033,29445,12,22,7,2,17,18
16308,29720,12,20,7,5,17,18
16112,29524,14,6,7,22,17,17
16239,29651,14,29,7,15,17,17
16535,29947,14,4,7,4,17,18
16103,29515,15,14,7,11,17,17
16297,29709,15,12,7,12,17,17
16642,30054,15,13,7,24,17,17
16712,30124,16,13,7,19,17,17
16405,29817,17,19,7,10,17,17
16853,30265,17,7,7,12,17,17
16429,29841,20,12,7,6,17,18
16457,29869,21,24,7,5,17,18
16469,29881,21,20,7,22,17,17
16581,29993,21,26,7,14,17,17
16672,30084,22,3,7,24,17,17
16920,30332,24,22,7,18,17,17
16550,29962,25,23,7,11,17,17
16179,29591,27,13,7,2,17,18
16466,29878,27,25,7,21,17,17
16460,29872,28,15,7,21,17,17
16509,29921,29,2,7,17,17,17
16522,29934,29,28,7,9,17,17
16013,29425,2,29,8,7,17,18
16777,30189,2,12,8,4,17,18
16438,29850,3,1,8,17,17,17
16450,29862,3,17,8,4,17,18
16601,30013,3,18,8,2,17,18
16939,30351,4,14,8,4,17,18
16143,29555,5,10,8,22,17,17
16503,29915,6,17,8,3,17,18
16572,29984,7,29,8,24,17,17
16763,30175,8,24,8,10,17,17
16073,29485,9,17,8,9,17,17
16152,29564,9,5,8,22,17,17
16277,29689,9,17,8,11,17,17
16714,30126,9,24,8,7,17,18
16028,29440,10,11,8,7,17,18
16063,29475,10,11,8,22,17,17
16278,29690,10,3,8,5,17,18
16552,29964,10,27,8,9,17,17
16822,30234,10,16,8,4,17,18
16127,29539,11,29,8,23,17,17
16377,29789,11,23,8,12,17,17
16080,29492,13,3,8,7,17,18
16241,29653,14,6,8,6,17,18
16176,29588,15,26,8,20,17,17
16356,29768,15,1,8,24,17,17
16094,29506,16,11,8,23,17,17
16959,30371,17,4,8,3,17,18
16968,30380,20,14,8,7,17,18
16104,29516,21,22,8,2,17,18
16319,29731,21,2,8,24,17,17
16132,29544,23,14,8,9,17,17
16426,29838,24,12,8,10,17,17
16619,30031,24,21,8,9,17,17
16151,29563,25,10,8,19,17,17
16473,29885,25,4,8,3,17,18
16929,30341,25,28,8,13,17,17
16311,29723,28,22,8,1,17,18
16915,30327,28,11,8,17,17,17
16203,29615,29,18,8,18,17,17
16283,29695,29,16,8,4,17,18
16031,29443,1,6,9,7,17,18
16079,29491,1,11,9,12,17,17
16592,30004,1,8,9,7,17,18
16757,30169,1,24,9,16,17,17
16795,30207,2,4,9,7,17,18
16188,29600,3,25,9,12,17,17
16577,29989,4,1,9,8,17,18
16468,29880,5,22,9,12,17,17
16570,29982,5,1,9,19,17,17
16520,29932,7,6,9,1,17,18
16128,29540,9,8,9,12,17,17
16764,30176,9,1,9,3,17,18
16224,29636,10,9,9,22,17,17
16345,29757,10,11,9,6,17,18
16331,29743,12,2,9,3,17,18
16155,29567,13,25,9,8,17,18
16441,29853,13,7,9,17,17,17
16727,30139,13,28,9,12,17,17
16754,30166,17,5,9,8,17,18
16265,29677,18,3,9,11,17,17
16534,29946,19,11,9,20,17,17
16037,29449,20,10,9,13,17,17
16220,29632,20,1,9,4,17,18
16289,29701,20,21,9,13,17,17
16786,30198,20,24,9,21,17,17
16145,29557,22,9,9,4,17,18
16219,29631,22,28,9,17,17,17
16125,29537,23,17,9,12,17,17
16979,30391,23,4,9,14,17,17
16892,30304,25,19,9,21,17,17
16074,29486,26,1,9,11,17,17
16662,30074,26,29,9,21,17,17
16772,30184,26,16,9,22,17,17
16618,30030,27,7,9,14,17,17
16796,30208,27,21,9,15,17,17
16963,30375,27,15,9,23,17,17
16086,29498,28,6,9,6,17,18
16580,29992,28,11,9,3,17,18
16027,29439,30,29,9,23,17,17
16675,30087,1,9,10,2,17,18
16131,29543,5,14,10,9,17,18
16415,29827,5,20,10,16,17,17
16933,30345,5,13,10,20,17,17
16436,29848,6,8,10,19,17,17
16584,29996,6,15,10,12,17,17
16126,29538,7,9,10,8,17,18
16801,30213,7,3,10,24,17,17
16930,30342,8,3,10,15,17,17
16133,29545,9,19,10,15,17,17
16842,30254,10,4,10,15,17,17
16910,30322,10,9,10,15,17,17
16310,29722,13,10,10,20,17,17
16395,29807,13,22,10,23,17,17
16487,29899,14,11,10,15,17,17
16870,30282,14,28,10,1,17,18
16160,29572,15,24,10,24,17,17
16543,29955,15,9,10,9,17,18
16421,29833,16,13,10,5,17,18
16507,29919,16,23,10,17,17,17
15999,29411,18,7,10,21,17,17
16335,29747,18,6,10,11,17,17
16386,29798,18,13,10,14,17,17
16453,29865,18,29,10,3,17,18
16461,29873,18,17,10,18,17,17
16615,30027,18,4,10,14,17,17
16736,30148,18,3,10,18,17,17
16762,30174,19,30,10,17,17,17
16271,29683,20,30,10,2,17,18
16861,30273,21,12,10,15,17,17
16475,29887,22,8,10,12,17,17
16612,30024,22,26,10,17,17,17
16266,29678,23,2,10,13,17,17
16981,30393,23,8,10,18,17,17
16660,30072,24,13,10,23,17,17
16016,29428,25,6,10,21,17,17
16631,30043,25,7,10,22,17,17
16185,29597,26,25,10,12,17,17
16171,29583,27,26,10,15,17,17
16259,29671,27,13,10,2,17,18
16242,29654,28,20,10,13,17,17
16332,29744,28,23,10,11,17,17
16343,29755,28,7,10,9,17,18
16346,29758,28,1,10,17,17,17
16837,30249,28,24,10,16,17,17
16950,30362,28,22,10,3,17,18
16590,30002,29,7,10,1,17,18
16745,30157,29,8,10,2,17,18
16211,29623,30,6,10,24,17,17
16379,29791,30,8,10,11,17,17
16904,30316,2,26,11,19,17,17
16575,29987,3,14,11,16,17,17
16874,30286,3,18,11,9,17,18
16563,29975,4,1,11,24,17,17
16578,29990,5,13,11,22,17,17
16847,30259,5,20,11,10,17,18
16288,29700,7,5,11,20,17,17
16430,29842,7,15,11,8,17,18
15993,29405,8,18,11,9,17,18
16226,29638,9,12,11,6,17,18
16742,30154,9,26,11,15,17,17
16862,30274,9,10,11,17,17,17
16886,30298,10,13,11,17,17,17
16809,30221,11,27,11,21,17,17
16363,29775,12,7,11,5,17,18
16499,29911,12,25,11,7,17,18
16594,30006,12,3,11,8,17,18
16360,29772,13,7,11,23,17,17
16431,29843,14,24,11,2,17,18
16443,29855,14,29,11,14,17,17
16799,30211,14,9,11,2,17,18
16856,30268,17,5,11,6,17,18
16339,29751,18,3,11,17,17,17
16751,30163,18,24,11,2,17,18
16785,30197,21,20,11,6,17,18
16887,30299,21,20,11,12,17,17
16512,29924,22,21,11,4,17,18
16770,30182,22,21,11,14,17,17
16174,29586,23,29,11,10,17,18
16423,29835,23,2,11,24,17,17
16414,29826,24,6,11,3,17,18
16444,29856,24,2,11,6,17,18
16882,30294,24,7,11,21,17,17
16903,30315,24,21,11,21,17,17
16899,30311,25,15,11,9,17,18
16599,30011,26,1,11,5,17,18
16811,30223,26,11,11,4,17,18
16880,30292,26,27,11,24,17,17
16257,29669,27,26,11,3,17,18
16390,29802,27,18,11,3,17,18
16396,29808,27,17,11,23,17,17
16779,30191,27,11,11,13,17,17
16083,29495,28,26,11,8,17,18
16060,29472,29,15,11,12,17,17
16538,29950,29,1,11,22,17,17
16602,30014,29,18,11,18,17,17
16137,29549,1,19,12,13,17,17
16192,29604,1,12,12,18,17,17
16382,29794,1,14,12,14,17,17
16434,29846,1,19,12,16,17,17
16299,29711,2,22,12,13,17,17
16326,29738,2,9,12,22,17,17
16490,29902,3,10,12,9,17,18
16875,30287,3,15,12,5,17,18
16042,29454,5,4,12,15,17,17
16792,30204,5,13,12,9,17,18
16175,29587,6,21,12,24,17,17
16295,29707,6,28,12,17,17,17
16334,29746,6,29,12,11,17,18
16393,29805,6,1,12,23,17,17
16422,29834,7,13,12,13,17,17
16676,30088,8,23,12,14,17,17
16358,29770,10,5,12,1,17,18
16607,30019,10,15,12,15,17,17
16888,30300,10,26,12,3,17,18
16090,29502,12,17,12,11,17,18
16183,29595,12,18,12,15,17,17
16646,30058,13,4,12,13,17,17
16200,29612,15,23,12,20,17,17
16655,30067,15,2,12,24,17,17
16217,29629,16,8,12,13,17,17
16061,29473,18,17,12,7,17,18
16938,30350,18,27,12,1,17,18
16942,30354,18,28,12,21,17,17
16907,30319,19,2,12,20,17,17
16095,29507,20,5,12,9,17,18
16194,29606,20,29,12,6,17,18
16489,29901,20,19,12,21,17,17
16812,30224,20,28,12,20,17,17
16409,29821,22,5,12,18,17,17
16516,29928,22,21,12,19,17,17
16760,30172,22,20,12,6,17,18
16564,29976,23,21,12,4,17,18
16248,29660,24,11,12,23,17,17
16349,29761,24,19,12,14,17,17
16420,29832,24,1,12,24,17,17
16501,29913,24,5,12,7,17,18
16634,30046,24,19,12,6,17,18
16167,29579,25,3,12,23,17,17
16350,29762,27,16,12,15,17,17
16432,29844,27,20,12,11,17,18
16928,30340,27,15,12,1,17,18
16951,30363,27,4,12,3,17,18
16110,29522,28,20,12,5,17,18
16705,30117,28,19,12,23,17,17
16122,29534,29,1,12,3,17,18
16893,30305,29,18,12,3,17,18
16401,29813,2,6,13,14,17,17
16504,29916,2,24,13,3,17,18
16636,30048,3,8,13,1,17,18
16625,30037,4,19,13,22,17,17
16586,29998,6,5,13,8,17,18
16752,30164,7,15,13,24,17,17
16665,30077,12,1,13,15,17,17
16759,30171,12,22,13,15,17,17
16411,29823,14,11,13,5,17,18
16232,29644,15,19,13,14,17,17
16364,29776,15,29,13,7,17,18
16667,30079,15,6,13,15,17,17
16458,29870,16,5,13,1,17,18
16462,29874,16,30,13,19,17,17
16053,29465,17,13,13,21,17,17
16206,29618,17,25,13,22,17,17
16488,29900,17,29,13,3,17,18
16296,29708,18,15,13,10,17,18
16057,29469,19,8,13,12,17,18
16193,29605,19,7,13,22,17,17
16965,30377,20,13,13,20,17,17
16070,29482,23,3,13,5,17,18
16637,30049,23,12,13,3,17,18
16305,29717,26,21,13,6,17,18
16511,29923,28,25,13,5,17,18
16877,30289,30,27,13,22,17,17
16878,30290,30,19,13,2,17,18
16824,30236,1,13,14,22,17,17
16201,29613,3,20,14,5,17,18
16566,29978,3,29,14,16,17,17
16040,29452,5,28,14,18,17,17
16162,29574,5,29,14,2,17,18
16231,29643,5,21,14,12,17,18
16671,30083,5,14,14,1,17,18
16240,29652,6,1,14,22,17,17
16852,30264,6,28,14,7,17,18
16957,30369,8,28,14,20,17,17
16107,29519,9,21,14,9,17,18
16716,30128,9,12,14,16,17,17
16872,30284,9,11,14,17,17,17
16587,29999,11,8,14,11,17,18
16643,30055,11,3,14,21,17,17
16737,30149,12,11,14,10,17,18
16883,30295,12,21,14,10,17,18
16964,30376,12,15,14,18,17,17
16307,29719,13,16,14,17,17,17
16348,29760,14,1,14,1,17,18
16540,29952,14,10,14,24,17,17
16749,30161,14,18,14,22,17,17
16047,29459,16,11,14,18,17,17
16279,29691,16,12,14,1,17,18
16215,29627,17,8,14,7,17,18
16744,30156,17,22,14,19,17,17
16397,29809,18,20,14,20,17,17
16227,29639,19,11,14,3,17,18
16362,29774,19,4,14,17,17,17
16111,29523,22,26,14,3,17,18
16683,30095,22,23,14,10,17,18
16863,30275,22,18,14,18,17,17
16245,29657,23,24,14,13,17,18
16285,29697,23,22,14,12,17,18
16344,29756,23,18,14,23,17,17
16109,29521,26,25,14,9,17,18
16609,30021,26,25,14,10,17,18
16560,29972,27,3,14,8,17,18
16178,29590,28,30,14,20,17,17
16282,29694,28,19,14,23,17,17
16330,29742,28,7,14,23,17,17
16338,29750,29,23,14,7,17,18
16713,30125,29,28,14,21,17,17
16923,30335,29,1,14,9,17,18
16249,29661,30,29,14,2,17,18
15998,29410,1,14,15,13,17,18
16275,29687,1,17,15,17,17,17
16788,30200,1,11,15,13,17,18
16218,29630,4,13,15,18,17,17
16292,29704,4,1,15,4,17,18
16526,29938,8,16,15,12,17,18
16491,29903,9,18,15,22,17,17
16546,29958,10,23,15,1,17,18
16015,29427,11,2,15,23,17,17
16223,29635,13,24,15,23,17,17
16294,29706,17,5,15,2,17,18
16445,29857,17,5,15,18,17,17
16202,29614,20,26,15,20,17,17
16537,29949,20,6,15,8,17,18
16733,30145,21,4,15,24,17,17
16890,30302,21,16,15,5,17,18
15996,29408,24,29,15,17,17,17
16135,29547,24,11,15,19,17,17
16418,29830,24,25,15,1,17,18
16622,30034,24,13,15,12,17,18
16767,30179,24,2,15,5,17,18
16032,29444,25,26,15,16,17,17
16670,30082,25,18,15,8,17,18
16321,29733,28,24,15,1,17,18
16626,30038,3,23,16,4,17,18
16916,30328,3,8,16,6,17,18
16373,29785,4,14,16,11,17,18
16101,29513,5,12,16,24,17,17
16583,29995,5,8,16,18,17,17
16208,29620,6,4,16,6,17,18
16818,30230,6,5,16,14,17,18
16398,29810,7,6,16,3,17,18
16452,29864,8,7,16,20,17,17
16952,30364,8,2,16,6,17,18
16780,30192,9,21,16,7,17,18
16172,29584,10,14,16,18,17,17
16464,29876,11,25,16,5,17,18
16710,30122,11,2,16,8,17,18
16909,30321,11,2,16,23,17,17
16707,30119,12,2,16,19,17,17
16361,29773,13,25,16,3,17,18
16383,29795,13,22,16,21,17,17
16641,30053,13,4,16,11,17,18
16696,30108,13,29,16,3,17,18
16873,30285,13,26,16,17,17,17
16341,29753,15,17,16,18,17,17
16769,30181,15,19,16,14,17,18
16413,29825,16,22,16,13,17,18
16561,29973,16,19,16,6,17,18
16204,29616,17,2,16,11,17,18
16367,29779,17,25,16,5,17,18
16644,30056,17,15,16,19,17,17
16784,30196,17,21,16,8,17,18
16168,29580,18,11,16,22,17,17
16263,29675,18,3,16,20,17,17
16532,29944,19,30,16,7,17,18
16635,30047,19,6,16,21,17,17
16791,30203,19,7,16,21,17,17
16253,29665,20,7,16,21,17,17
16049,29461,21,29,16,7,17,18
16209,29621,21,20,16,4,17,18
16129,29541,22,29,16,4,17,18
16439,29851,23,27,16,13,17,18
16596,30008,24,6,16,18,17,17
16066,29478,25,6,16,9,17,18
16157,29569,25,9,16,15,17,18
16519,29931,26,30,16,7,17,18
16895,30307,26,13,16,15,17,18
16571,29983,27,18,16,17,17,17
16483,29895,1,22,17,23,17,17
16820,30232,2,5,17,11,17,18
16917,30329,2,5,17,22,17,17
16322,29734,3,2,17,16,17,18
16039,29451,4,21,17,7,17,18
16485,29897,4,29,17,8,17,18
16813,30225,4,30,17,11,17,18
16372,29784,5,9,17,24,17,17
16647,30059,7,6,17,3,17,18
16173,29585,8,6,17,11,17,18
16629,30041,9,10,17,24,17,17
16149,29561,10,22,17,3,17,18
16544,29956,10,25,17,9,17,18
16001,29413,12,22,17,20,17,17
16454,29866,13,4,17,22,17,17
16701,30113,13,19,17,24,17,17
16868,30280,13,25,17,24,17,17
16163,29575,14,13,17,5,17,18
16246,29658,14,15,17,8,17,18
16664,30076,14,30,17,2,17,18
16264,29676,15,11,17,19,17,17
16588,30000,18,3,17,8,17,18
16673,30085,18,26,17,15,17,18
16934,30346,18,22,17,7,17,18
16480,29892,19,20,17,24,17,17
15992,29404,20,18,17,1,17,18
16054,29466,20,15,17,4,17,18
16817,30229,20,18,17,21,17,17
16477,29889,21,9,17,2,17,18
16845,30257,23,18,17,3,17,18
16036,29448,24,8,17,5,17,18
16829,30241,24,18,17,21,17,17
16926,30338,24,19,17,15,17,18
16035,29447,25,5,17,1,17,18
16309,29721,25,23,17,12,17,18
16604,30016,26,8,17,5,17,18
16141,29553,27,30,17,5,17,18
16925,30337,27,3,17,19,17,17
16078,29490,28,24,17,18,17,17
16274,29686,28,27,17,15,17,18
16902,30314,28,22,17,1,17,18
16270,29682,29,16,17,18,17,17
16798,30210,29,13,17,13,17,18
16440,29852,30,20,17,12,17,18
16324,29736,1,24,18,17,17,18
16970,30382,1,11,18,16,17,18
16234,29646,2,5,18,15,17,18
16465,29877,3,13,18,9,17,18
16677,30089,3,24,18,5,17,18
16614,30026,4,15,18,7,17,18
16778,30190,4,3,18,6,17,18
16807,30219,7,2,18,20,17,17
16009,29421,10,7,18,8,17,18
16688,30100,10,18,18,13,17,18
16084,29496,11,23,18,2,17,18
16012,29424,13,22,18,6,17,18
16093,29505,13,20,18,16,17,18
16181,29593,13,8,18,21,17,17
16315,29727,13,26,18,6,17,18
16702,30114,13,30,18,24,17,17
16050,29462,15,11,18,5,17,18
16611,30023,15,18,18,14,17,18
16355,29767,17,8,18,4,17,18
16661,30073,17,28,18,2,17,18
16803,30215,17,25,18,2,17,18
16937,30349,17,4,18,6,17,18
16166,29578,18,23,18,24,17,17
16871,30283,22,28,18,8,17,18
16479,29891,23,7,18,2,17,18
16624,30036,24,26,18,15,17,18
16825,30237,24,27,18,11,17,18
16205,29617,25,11,18,6,17,18
16281,29693,27,11,18,11,17,18
16391,29803,28,17,18,19,17,17
16722,30134,28,2,18,12,17,18
16120,29532,29,20,18,7,17,18
16059,29471,30,22,18,24,17,17
16177,29589,30,13,18,23,17,17
16272,29684,1,25,19,5,17,18
15994,29406,2,23,19,2,17,18
16301,29713,2,22,19,1,17,18
16530,29942,2,29,19,13,17,18
16230,29642,3,28,19,18,17,18
16291,29703,4,21,19,18,17,18
16582,29994,4,18,19,10,17,18
16849,30261,4,21,19,3,17,18
16197,29609,5,4,19,16,17,18
16844,30256,5,9,19,24,17,17
16495,29907,6,1,19,7,17,18
16833,30245,6,7,19,20,17,17
16879,30291,6,30,19,15,17,18
16108,29520,7,26,19,5,17,18
16471,29883,7,19,19,11,17,18
16687,30099,9,2,19,10,17,18
16408,29820,10,17,19,11,17,18
16517,29929,10,24,19,10,17,18
16267,29679,12,25,19,5,17,18
16692,30104,12,3,19,11,17,18
16978,30390,12,3,19,22,17,17
16017,29429,13,12,19,18,17,18
16154,29566,14,26,19,14,17,18
16467,29879,15,11,19,4,17,18
16678,30090,15,6,19,4,17,18
16843,30255,15,22,19,6,17,18
16966,30378,15,23,19,21,17,17
16728,30140,16,7,19,21,17,17
16797,30209,16,24,19,21,17,17
16196,29608,17,16,19,15,17,18
16960,30372,17,3,19,1,17,18
16493,29905,23,13,19,5,17,18
16498,29910,23,27,19,5,17,18
16913,30325,23,12,19,22,17,17
16011,29423,25,20,19,16,17,18
16097,29509,25,3,19,11,17,18
16529,29941,26,24,19,14,17,18
16216,29628,27,6,19,11,17,18
16225,29637,28,6,19,18,17,18
16481,29893,28,27,19,14,17,18
16353,29765,29,27,19,1,17,18
16380,29792,29,9,19,8,17,18
16448,29860,29,13,19,9,17,18
16940,30352,29,22,19,16,17,18
16024,29436,1,5,20,6,17,18
16451,29863,1,16,20,18,17,18
16497,29909,1,21,20,13,17,18
16771,30183,2,11,20,23,17,17
16496,29908,3,11,20,11,17,18
16819,30231,4,24,20,9,17,18
16314,29726,5,11,20,17,17,18
16691,30103,7,3,20,9,17,18
16715,30127,7,13,20,17,17,18
16004,29416,8,4,20,16,17,18
16589,30001,8,13,20,17,17,18
16045,29457,9,6,20,22,17,17
16316,29728,9,16,20,12,17,18
16669,30081,10,17,20,17,17,18
16654,30066,11,23,20,6,17,18
16973,30385,11,28,20,21,17,17
16704,30116,12,24,20,23,17,17
16918,30330,12,18,20,3,17,18
16435,29847,13,10,20,13,17,18
16262,29674,15,6,20,9,17,18
16399,29811,15,4,20,14,17,18
16885,30297,16,20,20,5,17,18
16025,29437,17,16,20,9,17,18
16100,29512,17,30,20,2,17,18
16142,29554,17,26,20,23,17,17
16906,30318,17,4,20,23,17,17
16180,29592,18,26,20,23,17,17
16182,29594,18,25,20,6,17,18
16927,30339,18,20,20,23,17,17
16645,30057,20,11,20,4,17,18
16838,30250,20,16,20,7,17,18
16055,29467,21,8,20,10,17,18
16065,29477,21,28,20,23,17,17
16124,29536,22,23,20,21,17,17
16148,29560,22,28,20,1,17,18
16158,29570,22,18,20,5,17,18
16388,29800,22,25,20,7,17,18
16306,29718,24,28,20,23,17,17
16023,29435,25,2,20,15,17,18
16720,30132,25,8,20,13,17,18
16005,29417,26,30,20,23,17,17
16261,29673,26,18,20,3,17,18
16949,30361,26,14,20,9,17,18
16898,30310,30,12,20,6,17,18
16748,30160,1,4,21,16,17,18
16136,29548,6,25,21,3,17,18
